id,title,levelLimit,type,totalTimes,timeLimit,rewardExp,rewardMoney,rewardPop,rewardItemIds,rewardItemCounts,isDaily,sysOpId,desc,toTaskNpcID,tutorType,tutorInitFuns,tutorInitSubFuns,tutorFunction,tutorSubFunction,showOrHideFuns,tutorMapId,openTeleporterIds,isTutor,tutorTaskTab,isShowAutoFight,recommendFunction,instanceTutorFunction,destMapId,tutorInitUpFuns,tutorItemId
104401,妖界雄师,44,2,0,0,880,1320,0,0,0,0,0,天军已经停止进攻，而妖军却攻击得越来越猛烈。与唐僧对话。,3,2,7|1|2|5|3|6|31|21|12|4|14|13|28,1:1|3;5:1|3;6:1|2|3;10:2|3|5;8:1|9;20:5|13|8;28:108|17|18|16,5,1,1,,10000|1051|1052|10002,0,1,,3|5,,,10|8|20|11,
104402,六大圣,44,1,1,0,3520,5280,0,0,0,0,0,妖界著名的六大圣都加入了这场大战，其中五位都在妖怪阵营。通关1次六大圣。,0,2,7|1|2|5|3|6|31|21|12|4|14|13|28,1:1|3;5:1|3;6:1|2|3;10:2|3|5;8:1|9;20:5|13|8;28:108|17|18|16,5,1,1,,10000|1051|1052|10002,0,1,,3|5,,-1621,10|8|20|11,
104403,平天牛王,44,1,1,0,4400,6600,0,0,0,0,0,水族军阵中有一牛角大将横冲直撞，应该就是传说中的牛魔王了。通关1次平天牛王。,0,2,7|1|2|5|3|6|31|21|12|4|14|13|28,1:1|3;5:1|3;6:1|2|3;10:2|3|5;8:1|9;20:5|13|8;28:108|17|18|16,5,1,1,,10000|1051|1052|10002,0,1,,3|5,,-1631,10|8|20|11,
104404,作为老大,44,1,1,0,4400,6600,0,0,0,0,0,作为六大圣的老大，这位牛王好像对现在的悟空没有兄弟的情意了。通关1次平天牛王。,0,2,7|1|2|5|3|6|31|21|12|4|14|13|28,1:1|3;5:1|3;6:1|2|3;10:2|3|5;8:1|9;20:5|13|8;28:108|17|18|16,5,1,1,,10000|1051|1052|10002,0,1,,3|5,,-1631,10|8|20|11,
104501,援军,45,2,0,0,900,1350,0,0,0,0,0,水族后方突然出现援兵，战事更加不明朗了。与唐僧对话。,3,2,7|1|2|5|3|6|31|21|12|4|14|13|28,1:1|3;5:1|3;6:1|2|3;10:2|3|5;8:1|9;20:5|13|8;28:108|17|18|16,5,1,1,,10000|1051|1052|10002,0,1,,3|5,,,10|8|20|11,
104502,龙族秘史,45,1,1,0,3600,5400,0,0,0,0,0,这次援军之中，都是大小不同的龙类。通关1次龙族秘史。,0,2,7|1|2|5|3|6|31|21|12|4|14|13|28,1:1|3;5:1|3;6:1|2|3;10:2|3|5;8:1|9;20:5|13|8;28:108|17|18|16,5,1,1,,10000|1051|1052|10002,0,1,,3|5,,-1641,10|8|20|11,
104504,黑暗一族,45,1,1,0,4500,6750,0,0,0,0,0,这么庞大数量的龙，居然都被关押在这河床底下。通关1次黑暗一族。,0,2,7|1|2|5|3|6|31|21|12|4|14|13|28,1:1|3;5:1|3;6:1|2|3;10:2|3|5;8:1|9;20:5|13|8;28:108|17|18|16,5,1,1,,10000|1051|1052|10002,0,1,,3|5,,-1651,10|8|20|11,
104505,公主,45,1,1,0,4500,6750,0,0,0,0,0,龙族军队没有马上动手，可在场的人都感受到了深深的恨意和杀气。通关1次黑暗一族。,0,2,7|1|2|5|3|6|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3;10:2|3|5;8:1|9;20:5|13|8;28:108|17|18|16,5,1,1,,10000|1051|1052|10002,0,1,,3|5,,-1651,10|8|20|11,
104601,梦幻泡影,46,2,0,0,920,1380,0,0,0,0,0,如此黑暗的一段历史，肯定会被当权者掩盖。与唐僧对话。,3,2,7|1|2|5|3|6|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3;10:2|3|5;8:1|9;20:5|13|8;28:108|17|18|16,5,1,1,,10000|1051|1052|10002,0,1,,2|3|4|5,,,10|8|20|11,
104602,祖龙墓,46,1,1,0,3680,5520,0,0,0,0,0,原来此处是一座龙族坟场，远古龙神们或葬或押在这里。通关1次祖龙墓。,0,2,7|1|2|5|3|6|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3;10:2|3|5;8:1|9;20:5|13|8;28:108|17|18|16,5,1,1,,10000|1051|1052|10002,0,1,,2|3|4|5,,-1661,10|8|20|11,
104603,天帝之怒,46,1,1,0,4600,6900,0,0,0,0,0,万年前天地之战中战败的龙族们，因为天帝的惩罚险些绝迹。通关1次天帝之怒。,0,2,7|1|2|5|3|6|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3;10:2|3|5;8:1|9;20:5|13|8;28:108|17|18|16,5,1,1,,10000|1051|1052|10002,0,1,,2|3|4|5,,-1661,10|8|20|11,
104604,权宜之计,46,2,0,0,920,1380,0,0,0,0,0,龙族方面势力骤增，使得妖军和天军被迫联合。与孙悟空交谈。,11,2,7|1|2|5|3|6|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3;10:2|3|5;8:1|9;20:5|13|8;28:108|17|18|16,5,1,1,,10000|1051|1052|10002,0,1,,2|3|4|5,,,10|8|20|11,
104605,龙王,46,1,1,0,3680,5520,0,0,0,0,0,为了开启墓地大门，龙族之长亲自出手。通关1次龙王。,0,2,7|1|2|5|3|6|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3;10:2|3|5;8:1|9;20:5|13|8;28:108|17|18|16,5,1,1,,10000|1051|1052|10002,0,1,,2|3|4|5,,-1671,10|8|20|11,
104606,一族之主,46,1,1,0,4600,6900,0,0,0,0,0,虽然众人全力阻拦，可龙王自解封后法力恢复，强大得难以想象。通关1次龙王。,0,2,7|1|2|5|3|6|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3;10:2|3|5;8:1|9;20:5|13|8;28:108|17|18|16,5,1,1,,10000|1051|1052|10002,0,1,,2|3|4|5,,-1671,10|8|20|11,
104701,汇合,47,2,0,0,940,1410,0,0,0,0,0,暂时击退龙王，但龙墓大门却已经破碎。与唐僧谈话。,3,2,7|1|2|5|3|6|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3;10:2|3|5;8:1|9|4;20:5|13|8;28:108|17|18|16,5,1,1,,10000|1051|1052|10002,0,1,,2|3|4|5,,,10|8|20|11,
104702,血海仇,47,1,1,0,3760,5640,0,0,0,0,0,几位首脑已经汇合，商量如何组织事态恶化。通关1次血海仇。,0,2,7|1|2|5|3|6|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3;10:2|3|5;8:1|9|4;20:5|13|8;28:108|17|18|16,5,1,1,,10000|1051|1052|10002,0,1,,2|3|4|5,,-1681,10|8|20|11,
104703,堕龙深渊,47,1,1,0,4700,7050,0,0,0,0,0,封印已经岌岌可危，随时都可能崩塌，要尽快加固。通关1次血海仇。,0,2,7|1|2|5|3|6|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3;10:2|3|5;8:1|9|4;20:5|13|8;28:108|17|18|16,5,1,1,,10000|1051|1052|10002,0,1,,2|3|4|5,,-1681,10|8|20|11,
104704,气息,47,2,0,0,940,1410,0,0,0,0,0,由于天帝预先设下的法术，墓门再次封闭。与唐僧对话。,3,2,7|1|2|5|3|6|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3;10:2|3|5;8:1|9|4;20:5|13|8;28:108|17|18|16,5,1,1,,10000|1051|1052|10002,0,1,,2|3|4|5,,,10|8|20|11,
104705,战龙渊,47,1,1,0,3760,5640,0,0,0,0,0,泄露出的龙气进一步加强龙族军队的战斗力，情形还是很危急。通关1次战龙渊。,0,2,7|1|2|5|3|6|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3;10:2|3|5;8:1|9|4;20:5|13|8;28:108|17|18|16,5,1,1,,10000|1051|1052|10002,0,1,,2|3|4|5,,-1691,10|8|20|11,
104706,皇子威仪,47,1,1,0,4700,7050,0,0,0,0,0,龙皇子又变强了，而且他的目标明显就是法宝舍利。通关1次战龙渊。,0,2,7|1|2|5|3|6|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3;10:2|3|5;8:1|9|4;20:5|13|8;28:108|17|18|16,5,1,1,,10000|1051|1052|10002,0,1,,2|3|4|5,,-1691,10|8|20|11,
104801,牢笼,48,2,0,0,960,1440,0,0,0,0,0,脆弱的墓穴可能再也承受不住冲击了，要保住舍利。与唐僧对话。,3,2,7|1|2|5|3|6|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3;10:2|3|5;8:1|9|4;20:5|13|8;28:108|17|18|16,5,1,1,,10000|1051|1052|10002,0,1,,2|3|4|5,,,10|8|20|11,
104802,千年囚徒,48,1,1,0,3840,5760,0,0,0,0,0,眼看无法抢到舍利，龙族转而猛攻墓门了。通关1次千年囚徒。,0,2,7|1|2|5|3|6|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3;10:2|3|5;8:1|9|4;20:5|13|8;28:108|17|18|16,5,1,1,,10000|1051|1052|10002,0,1,,2|3|4|5,,-1701,10|8|20|11,
104803,龙帝,48,1,1,0,4800,7200,0,0,0,0,0,那墓穴中最危险的就是当年龙族大帝，他若逃出后患无穷。通关1次千年囚徒。,0,2,7|1|2|5|3|6|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3;10:2|3|5;8:1|9|4;20:5|13|8;28:108|17|18|16,5,1,1,,10000|1051|1052|10002,0,1,,2|3|4|5,,-1701,10|8|20|11,
104804,狂龙脱困,48,2,0,0,960,1440,0,0,0,0,0,墓门终于被击出一道裂缝……与孙悟空对话。,11,2,7|1|2|5|3|6|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3;10:2|3|5;8:1|9|4;20:5|13|8;28:108|17|18|16,5,1,1,,10000|1051|1052|10002,0,1,,2|3|4|5,,,10|8|20|11,
104805,锁龙池,48,1,1,0,3840,5760,0,0,0,0,0,裂缝中跑出来的只是当年龙皇太子，但他的实力不能小觑。通关1次锁龙池。,0,2,7|1|2|5|3|6|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3;10:2|3|5;8:1|9|4;20:5|13|8;28:108|17|18|16,5,1,1,,10000|1051|1052|10002,0,1,,2|3|4|5,,-1711,10|8|20|11,
104806,龙威,48,1,1,0,4800,7200,0,0,0,0,0,狂龙大杀四方，需要抓紧打败他，防止封印继续破碎。通关1次锁龙池。,0,2,7|1|2|5|3|6|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3;10:2|3|5;8:1|9|4;20:5|13|8;28:108|17|18|16,5,1,1,,10000|1051|1052|10002,0,1,,2|3|4|5,,-1711,10|8|20|11,
104901,震天阙,49,2,0,0,980,1470,0,0,0,0,0,皇子被打败时的怒吼响彻天地，带着满腔恨意席卷整个战场……与唐僧对话。,3,2,7|1|2|5|3|6|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3;10:2|3|5;8:1|9|4;20:5|13|8;28:108|17|18|16,5,1,1,,10000|1051|1052|10002,0,1,,2|3|4|5,,,10|8|20|11,
104902,大战危机,49,1,1,0,3920,5880,0,0,0,0,0,如果这座墓穴被打开，天地之间将迎来又一次大战。通关1次大战危机。,0,2,7|1|2|5|3|6|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3;10:2|3|5;8:1|9|4;20:5|13|8;28:108|17|18|16,5,1,1,,10000|1051|1052|10002,0,1,,2|3|4|5,,-1721,10|8|20|11,
104903,一触即发,49,1,1,0,4900,7350,0,0,0,0,0,悟空突然恢复法力，一人之力逆转战局。通关1次大战危机。,0,2,7|1|2|5|3|6|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3;10:2|3|5;8:1|9|4;20:5|13|8;28:108|17|18|16,5,1,1,,10000|1051|1052|10002,0,1,,2|3|4|5,,-1721,10|8|20|11,
104904,神秘人,49,2,0,0,980,1470,0,0,0,0,0,黑衣人低沉的声音竟然让双方停下了厮杀。与唐僧对话。,3,2,7|1|2|5|3|6|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3;10:2|3|5;8:1|9|4;20:5|13|8;28:108|17|18|16,5,1,1,,10000|1051|1052|10002,0,1,,2|3|4|5,,,10|8|20|11,
104905,现身,49,1,1,0,3920,5880,0,0,0,0,0,一直藏于幕后的神秘人出现了，通过他应该能解开很多迷题。通关1次现身。,0,2,7|1|2|5|3|6|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3;10:2|3|5;8:1|9|4;20:5|13|8;28:108|17|18|16,5,1,1,,10000|1051|1052|10002,0,1,,2|3|4|5,,-1731,10|8|20|11,
104906,幕后之人,49,1,1,0,4900,7350,0,0,0,0,0,这神秘人的招式和法术很眼熟，说不清的既视感，师妹的眼神也有问题……通关1次现身。,0,2,7|1|2|5|3|6|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3;10:2|3|5;8:1|9|4;20:5|13|8;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004,0,1,,2|3|4|5,,-1731,10|8|20|11,
104907,赌约,49,2,0,0,980,1470,0,0,0,0,0,神秘人提出的赌约内容是：悟空做回美猴王，还要找回八戒和沙僧。,3,2,7|1|2|5|3|6|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3;10:2|3|5;8:1|9|4;20:5|13|8;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004,0,1,,2|3|4|5,,,10|8|20|11,
105001,稳赚不赔,50,2,0,0,1000,1500,0,0,0,0,0,赢了就同意罢兵，并告诉事情始末，输了众人就不要插手。,5,2,7|1|2|5|3|6|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3;10:2|3|5;8:1|9|4;20:5|13|8;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004,0,1,,2|3|4|5,,,10|8|20|11,
105002,花果山,50,1,1,0,4000,6000,0,0,0,0,0,碰上这种输赢皆有好处的事情，众人满怀疑虑地踏上征途。通关1次花果山。,0,2,7|1|2|5|3|6|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3;10:2|3|5;8:1|9|4;20:5|13|8;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004,0,1,,2|3|4|5,,-1741,10|8|20|11,
105003,盘桓山道,50,1,1,0,5000,7500,0,0,0,0,0,上山的路迂回崎岖，而且猴子们早有准备，根本没有心情看风景。通关1次花果山。,0,2,7|1|2|5|3|6|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3;10:2|3|5;8:1|9|4;20:5|13|8;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004,0,1,,2|3|4|5,,-1741,10|8|20|11,
105004,故人不在,50,2,0,0,1000,1500,0,0,0,0,0,重回故土，悟空一言不发，明显多有感慨。和唐僧谈谈。,5,2,7|1|2|5|3|6|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3;10:2|3|5;8:1|9|4;20:5|13|8;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004,0,1,,2|3|4|5,,,10|8|20|11,
105005,山河依旧,50,1,1,0,4000,6000,0,0,0,0,0,在外被困五百年，回家却看到众叛亲离的情景……通关1次山河依旧。,0,2,7|1|2|5|3|6|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3;10:2|3|5;8:1|9|4;20:5|13|8;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004,0,1,,2|3|4|5,,-1751,10|8|20|11,
105006,重要人物,50,1,3,0,15000,22500,0,0,0,0,0,现在首要任务，是让悟空找回原先的霸气，毕竟他才是这次行动的关键。通关1次山河依旧。,0,2,7|1|2|5|3|6|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4;10:2|3|5;8:1|9|4;20:5|13|8;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004,0,1,,2|3|4|5,,-1751,10|8|20|11,
105101,冒牌大王,51,2,0,0,1020,1530,0,0,0,0,0,从抓获的大猩猩口中得知，现在花果山上有个美猴王。与唐僧对话。,5,2,7|1|2|5|3|6|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4;10:2|3|5;8:1|9|4|2;20:5|13|8;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004,0,1,,2|3|4|5,,,10|8|20|11,
105102,打群架,51,1,1,0,4080,6120,0,0,0,0,0,和猴子们打斗的过程，让悟空回想起幼年山上打闹的感觉。通关1次打群架。,0,2,7|1|2|5|3|6|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4;10:2|3|5;8:1|9|4|2;20:5|13|8;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004,0,1,,2|3|4|5,,-1761,10|8|20|11,
105103,下马威,51,1,1,0,5100,7650,0,0,0,0,0,既然悟空有了精神，接下来就该杀一杀猴子们的嚣张气焰了。通关1次打群架。,0,2,7|1|2|5|3|6|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4;10:2|3|5;8:1|9|4|2;20:5|13|8;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004,0,1,,2|3|4|5,,-1761,10|8|20|11,
105104,平叛方案,51,2,0,0,1020,1530,0,0,0,0,0,站稳脚跟后，需要商量一个可行的计划。与唐僧对话。,5,2,7|1|2|5|3|6|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4;10:2|3|5;8:1|9|4|2;20:5|13|8;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004,0,1,,2|3|4|5,,,10|8|20|11,
105105,山腰之战,51,1,1,0,4080,6120,0,0,0,0,0,最终决定把第一场战斗的地点定在半山腰。通关1次山腰之战。,0,2,7|1|2|5|3|6|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4;10:2|3|5;8:1|9|4|2;20:5|13|8;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004,0,1,,2|3|4|5,,-1771,10|8|20|11,
105106,阵前劝降,51,1,3,0,15300,22950,0,0,0,0,0,这次突袭的目的是为了抓来一个有分量的俘虏。通关1次山腰之战。,0,2,7|1|2|5|3|6|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4;10:2|3|5;8:1|9|4|2;20:5|13|8;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004,0,1,,2|3|4|5,,-1771,10|8|20|11,
105201,恩威并施,52,2,0,0,1040,1560,0,0,0,0,0,审问长臂猿帅的任务就交给师妹来做吧，去找唐僧商量下一步行动。,5,2,7|1|2|5|3|6|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4;10:2|3|5;8:1|9|4|2;20:5|13|8;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004,0,1,,2|3|4|5,,,10|8|20|11,
105202,围点打援,52,1,1,0,4160,6240,0,0,0,0,0,靠悟空的威信得到了一些猴子的投诚，接下来逐步削减山上的军力。通关1次围点打援。,0,2,7|1|2|5|3|6|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4;10:2|3|5;8:1|9|4|2;20:5|13|8;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004,0,1,,2|3|4|5,,-1781,10|8|20|11,
105203,摧枯拉朽,52,1,1,0,5200,7800,0,0,0,0,0,失去统帅的猴军，不停地增派兵力来让我们消灭。通关1次围点打援。,0,2,7|1|2|5|3|6|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4;10:2|3|5;8:1|9|4|2;20:5|13|8;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004,0,1,,2|3|4|5,,-1781,10|8|20|11,
105204,破釜沉舟,52,2,0,0,1040,1560,0,0,0,0,0,花果山上号称最强战力的队伍已经攻过来了，叫唐僧召开动员会。,5,2,7|1|2|5|3|6|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4;10:2|3|5;8:1|9|4|2;20:5|13|8;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004,0,1,,2|3|4|5,,,10|8|20|11,
105205,大将军,52,1,1,0,4160,6240,0,0,0,0,0,带队的将军，曾经悟空从小提拔起来的。通关1次大将军。,0,2,7|1|2|5|3|6|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4;10:2|3|5;8:1|9|4|2;20:5|13|8;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004,0,1,,2|3|4|5,,-1791,10|8|20|11,
105206,天生领袖,52,1,3,0,15600,23400,0,0,0,0,0,在悟空的带领下，可以看到归降的猴兵已经有了视死如归的劲头。通关1次大将军。,0,2,7|1|2|5|3|6|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4;10:2|3|5;8:1|9|4|2;20:5|13|8|12;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004,0,1,,2|3|4|5,,-1791,10|8|20|11,
105301,领导力,53,2,0,0,1060,1590,0,0,0,0,0,不得不说，悟空有天生的领导气质。与唐僧对话。,5,2,7|1|2|5|3|6|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4;10:2|3|5;8:1|9|4|2;20:5|13|8|12;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004,0,1,,2|3|4|5,,,10|8|20|11,
105302,水淹七军,53,1,1,0,4240,6360,0,0,0,0,0,攻坚阶段来到了，对付固守的要塞，要用策略。通关1次水淹七军。,0,2,7|1|2|5|3|6|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4;10:2|3|5;8:1|9|4|2;20:5|13|8|12;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004,0,1,,2|3|4|5,,-1801,10|8|20|11,
105303,胜利在握,53,1,1,0,5300,7950,0,0,0,0,0,计策成功了，攻破要塞指日可待。通关1次水淹七军。,0,2,7|1|2|5|3|6|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4;10:2|3|5;8:1|9|4|2;20:5|13|8|12;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004,0,1,,2|3|4|5,,-1801,10|8|20|11,
105304,臂膀,53,2,0,0,1060,1590,0,0,0,0,0,山上冲下来一小股援军，带头的悟空很熟悉。与唐僧对话。,5,2,7|1|2|5|3|6|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4;10:2|3|5;8:1|9|4|2;20:5|13|8|12;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004,0,1,,2|3|4|5,,,10|8|20|11,
105305,猴军栋梁,53,1,1,0,4240,6360,0,0,0,0,0,倔强的性格，勇猛的战斗风格，怎么看都和悟空很像。通关1次猴军栋梁。,0,2,7|1|2|5|3|6|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4;10:2|3|5;8:1|9|4|2;20:5|13|8|12;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004,0,1,,2|3|4|5,,-1811,10|8|20|11,
105306,阵前劝降,53,1,3,0,15900,23850,0,0,0,0,0,看来只能随着悟空的意愿，想办法劝降那个犯倔的猴子。通关1次猴军栋梁。,0,2,7|1|2|5|3|6|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4;10:2|3|5;8:1|9|4|2;20:5|13|8|12;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004,0,1,,2|3|4|5,,-1811,10|8|20|11,
105401,突变,54,2,0,0,1080,1620,0,0,0,0,0,天空突然被黑云笼罩，有妖怪？与唐僧对话。,5,2,7|1|2|5|3|6|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4;10:2|3|5;8:1|9|4|2;20:5|13|8|12;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004,0,1,,2|3|4|5,,,10|8|20|11,
105402,他山之石,54,1,1,0,4320,6480,0,0,0,0,0,果然是妖族军队来了，当然是帮花果山上那个“大圣”的。通关1次他山之石。,0,2,7|1|2|5|3|6|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4;10:2|3|5;8:1|9|4|2;20:5|13|8|12;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004,0,1,,2|3|4|5,,-1821,10|8|20|11,
105403,所谓盟军,54,1,1,0,5400,8100,0,0,0,0,0,听对方的口风，花果山已经属于妖兽同盟了。通关1次他山之石。,0,2,7|1|2|5|3|6|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4;10:2|3|5;8:1|9|4|2;20:5|13|8|12;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004,0,1,,2|3|4|5,,-1821,10|8|20|11,
105404,美猴王,54,2,0,0,1080,1620,0,0,0,0,0,宣战这个事情还是要找悟空，而且他在妖族眼里是个十足帅哥。与唐僧对话。,5,2,7|1|2|5|3|6|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4;10:2|3|5;8:1|9|4|2;20:5|13|8|12;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004,0,1,,2|3|4|5,,,10|8|20|11,
105405,侄子,54,1,1,0,4320,6480,0,0,0,0,0,先锋官又是悟空的熟人，还是亲戚……通关1次侄子。,0,2,7|1|2|5|3|6|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4;10:2|3|5;8:1|9|4|2;20:5|13|8|12;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004,0,1,,2|3|4|5,,-1831,10|8|20|11,
105406,亏心事,54,1,3,0,16200,24300,0,0,0,0,0,看悟空的神态，那红孩儿说得是真的，很好奇是什么亏心事。通关1次侄子。,0,2,7|1|2|5|3|6|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4;10:2|3|5;8:1|9|4|2;20:5|13|8|12|14;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004,0,1,,2|3|4|5,,-1831,10|8|20|11,
105501,大义灭亲,55,2,0,0,1100,1650,0,0,0,0,0,虽然有些对不起悟空，但孩子该管就要管，即使是几百岁的孩子。与唐僧对话。,5,2,7|1|2|5|3|6|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4;10:2|3|5;8:1|9|4|2;20:5|13|8|12|14;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004,0,1,,2|3|4|5,,,10|8|20|11,
105502,新仇旧怨,55,1,1,0,4400,6600,0,0,0,0,0,旧事是说不清了，今天这形势也不能靠几句话来了结。通关1次新仇旧怨。,0,2,7|1|2|5|3|6|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4;10:2|3|5;8:1|9|4|2;20:5|13|8|12|14;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004,0,1,,2|3|4|5,,-1841,10|8|20|11,
105503,新一代,55,1,4,0,22000,33000,0,0,0,0,0,以红孩儿为主的新一代妖将，一提到孙悟空就很激动。通关1次新仇旧怨。,0,2,7|1|2|5|3|6|31|21|12|4|14|13|28,1:1|3;5:1|2|3;6:1|2|3|4;10:2|3|5;8:1|9|4|2;20:5|13|8|12|14;28:108|17|18|16,5,1,1,,10000|1051|1052|10002|1053|1054|10004,0,1,,2|3|4|5,,-1841,10|8|20|11,
